wholepath,ctxID,centerlon,centerlat,areakm2,hits,hitratio,RegistrationScore
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016637_2135_XI_33N178W_D18_034056_2151_XN_35N179W,B18_016637_2135_XI_33N178W_D18_034056_2151_XN_35N179W,80158.445575,1966569.946975,94.1075306777765,11,0.116887563840814,0.33991551399231
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016637_2135_XI_33N178W_D21_035335_2152_XI_35N179W,B18_016637_2135_XI_33N178W_D21_035335_2152_XI_35N179W,84315.570225,1966978.6035,444.031951581474,52,0.117108689621987,0.334826618432999
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016637_2135_XI_33N178W_F03_036891_2151_XI_35N179W,B18_016637_2135_XI_33N178W_F03_036891_2151_XI_35N179W,85006.46435,1967037.403,498.564948662523,63,0.126362673848226,0.387204587459564
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016637_2135_XI_33N178W_F04_037524_2151_XI_35N179W,B18_016637_2135_XI_33N178W_F04_037524_2151_XI_35N179W,83019.04125,1966878.64435,346.672442720556,29,0.0836524523622899,0.387345552444458
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016637_2135_XI_33N178W_F08_038909_2151_XN_35N179W,B18_016637_2135_XI_33N178W_F08_038909_2151_XN_35N179W,87258.4852,1967281.420925,697.393063940858,0,0,0.171073719859123
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016637_2135_XI_33N178W_F10_039687_2152_XI_35N179W,B18_016637_2135_XI_33N178W_F10_039687_2152_XI_35N179W,84641.90745,1967010.943225,471.231653517211,0,0,0.0560408420860767
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016637_2135_XI_33N178W_F12_040676_2151_XI_35N179W,B18_016637_2135_XI_33N178W_F12_040676_2151_XI_35N179W,81813.6515,1966722.825675,229.063605350763,73,0.31868877593285,0.265766620635986
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016637_2135_XI_33N178W_F14_041243_2151_XI_35N179W,B18_016637_2135_XI_33N178W_F14_041243_2151_XI_35N179W,82060.6094,1966752.225425,251.99240428983,106,0.42064759967163,0.265611916780472
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016637_2135_XI_33N178W_F17_042522_2151_XI_35N179W,B18_016637_2135_XI_33N178W_F17_042522_2151_XI_35N179W,83330.6786,1966905.104125,370.492554533047,122,0.329291367686899,0.28002056479454
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016637_2135_XI_33N178W_F21_043867_2151_XI_35N179W,B18_016637_2135_XI_33N178W_F21_043867_2151_XI_35N179W,83210.139625,1966893.344225,361.128859880784,71,0.196605721357851,0.304014652967453
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016637_2135_XI_33N178W_F23_044711_2151_XI_35N179W,B18_016637_2135_XI_33N178W_F23_044711_2151_XI_35N179W,83360.07835,1966905.104125,372.361649383714,87,0.233643824878291,0.287754982709885
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016637_2135_XI_33N178W_G01_018483_2142_XN_34N178W,B18_016637_2135_XI_33N178W_G01_018483_2142_XN_34N178W,105230.552375,1969157.124975,686.533464164685,309,0.450087309838515,0.343107521533966
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016637_2135_XI_33N178W_G03_019261_2130_XN_33N178W,B18_016637_2135_XI_33N178W_G03_019261_2130_XN_33N178W,81904.790725,1966752.225425,245.869900791367,102,0.414853545194831,0.283332049846649
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016637_2135_XI_33N178W_G04_019617_2156_XN_35N178W,B18_016637_2135_XI_33N178W_G04_019617_2156_XN_35N178W,106782.859175,1969321.763575,552.010322765596,246,0.445643840078079,0.299751311540604
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016637_2135_XI_33N178W_G15_024219_2154_XN_35N178W,B18_016637_2135_XI_33N178W_G15_024219_2154_XN_35N178W,91941.865375,1967792.976575,1039.50760645131,246,0.236650504982642,0.26934939622879
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016637_2135_XI_33N178W_J02_045410_2151_XI_35N179W,B18_016637_2135_XI_33N178W_J02_045410_2151_XI_35N179W,83174.859925,1966890.40425,358.404063183056,98,0.273434400072485,0.294524252414703
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016637_2135_XI_33N178W_J03_046122_2151_XI_35N179W,B18_016637_2135_XI_33N178W_J03_046122_2151_XI_35N179W,83607.03625,1966919.804,389.264163743119,144,0.369928735836643,0.327402204275131
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016637_2135_XI_33N178W_J04_046478_2118_XN_31N178W,B18_016637_2135_XI_33N178W_J04_046478_2118_XN_31N178W,97921.774525,1950156.06655,139.028420267325,12,0.0863132874337944,0.264783531427383
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016637_2135_XI_33N178W_J05_046900_2151_XI_35N179W,B18_016637_2135_XI_33N178W_J05_046900_2151_XI_35N179W,83712.87535,1966931.5639,398.797754107561,131,0.328487306286754,0.348928421735764
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016637_2135_XI_33N178W_J10_048614_2151_XI_35N179W,B18_016637_2135_XI_33N178W_J10_048614_2151_XI_35N179W,84218.55105,1966972.72355,437.457326343456,134,0.306315592243149,0.337945699691772
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016637_2135_XI_33N178W_J12_049392_2151_XI_35N179W,B18_016637_2135_XI_33N178W_J12_049392_2151_XI_35N179W,83577.6365,1966919.804,387.445581231787,120,0.309720915175983,0.214128106832504
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016637_2135_XI_33N178W_J14_050170_2151_XI_35N179W,B18_016637_2135_XI_33N178W_J14_050170_2151_XI_35N179W,82439.866175,1966784.56515,282.088216161765,145,0.514023598620826,0.26154750585556
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016637_2135_XI_33N178W_J16_051093_2151_XI_35N179W,B18_016637_2135_XI_33N178W_J16_051093_2151_XI_35N179W,83442.39765,1966910.984075,377.444241764765,128,0.339122937474229,0.270069986581802
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016637_2135_XI_33N178W_J18_051871_2151_XI_35N179W,B18_016637_2135_XI_33N178W_J18_051871_2151_XI_35N179W,81199.196725,1966681.666025,185.322374226741,51,0.27519612897686,0.257340490818024
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016637_2135_XI_33N178W_J21_052939_2151_XI_35N179W,B18_016637_2135_XI_33N178W_J21_052939_2151_XI_35N179W,81913.61065,1966740.465525,240.679783854987,33,0.1371116405019,0.281552970409393
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016650_2206_XN_40N174W_B22_018140_2231_XI_43N174W,B18_016650_2206_XN_40N174W_B22_018140_2231_XI_43N174W,322841.8547,2397100.6044,169.904745652369,21,0.123598666531462,0.383714556694031
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016650_2206_XN_40N174W_D03_028399_2231_XI_43N174W,B18_016650_2206_XN_40N174W_D03_028399_2231_XI_43N174W,325182.37145,2397395.77785,49.2998477171294,0,0,0.0430741794407368
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016650_2206_XN_40N174W_D07_029955_2231_XI_43N174W,B18_016650_2206_XN_40N174W_D07_029955_2231_XI_43N174W,324159.6998,2397395.77785,100.386370920916,0,0,0.0290412735193968
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016650_2206_XN_40N174W_D16_033436_2231_XI_43N174W,B18_016650_2206_XN_40N174W_D16_033436_2231_XI_43N174W,324919.99505,2397100.6044,65.8465976596042,0,0,0.0446730554103851
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016650_2206_XN_40N174W_D20_035137_2231_XI_43N174W,B18_016650_2206_XN_40N174W_D20_035137_2231_XI_43N174W,324416.1131,2397690.9513,83.5727895321212,0,0,0.00440645543858409
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016650_2206_XN_40N174W_D21_035427_2205_XN_40N174W,B18_016650_2206_XN_40N174W_D21_035427_2205_XN_40N174W,308229.27815,2386754.6259,1644.46442439823,0,0,0.0260001104325056
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016650_2206_XN_40N174W_F01_036126_2228_XN_42N174W,B18_016650_2206_XN_40N174W_F01_036126_2228_XN_42N174W,317323.00565,2387476.161,863.040142025353,115,0.133249885376272,0.327545881271362
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016650_2206_XN_40N174W_F01_036192_2205_XN_40N175W,B18_016650_2206_XN_40N174W_F01_036192_2205_XN_40N175W,294895.78655,2385711.0834,495.525944171977,28,0.0565056185842861,0.31464472413063
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016650_2206_XN_40N174W_F01_036337_2234_XN_43N175W,B18_016650_2206_XN_40N174W_F01_036337_2234_XN_43N175W,300820.1264,2405016.61965,127.756400287681,22,0.17220272292003,0.259427517652512
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016650_2206_XN_40N174W_F02_036403_2231_XI_43N174W,B18_016650_2206_XN_40N174W_F02_036403_2231_XI_43N174W,322001.0576,2397989.1063,188.407572069009,38,0.201690407570676,0.342419356107712
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016650_2206_XN_40N174W_F07_038447_2231_XI_43N174W,B18_016650_2206_XN_40N174W_F07_038447_2231_XI_43N174W,323602.14995,2397100.6044,131.803284625953,0,0,0.0149915050715208
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016650_2206_XN_40N174W_F16_042113_2231_XI_43N174W,B18_016650_2206_XN_40N174W_F16_042113_2231_XI_43N174W,325176.40835,2396802.4494,56.0613437658339,0,0,0.0414880886673927
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016650_2206_XN_40N174W_F21_043814_2231_XI_43N174W,B18_016650_2206_XN_40N174W_F21_043814_2231_XI_43N174W,324669.54485,2396507.27595,86.9409676049429,0,0,0.0573340468108654
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016650_2206_XN_40N174W_G01_018707_2193_XI_39N174W,B18_016650_2206_XN_40N174W_G01_018707_2193_XI_39N174W,318008.76215,2383397.4006,695.04645570816,181,0.26041424787295,0.302907764911652
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016650_2206_XN_40N174W_G03_019274_2192_XN_39N174W,B18_016650_2206_XN_40N174W_G03_019274_2192_XN_39N174W,301106.3552,2375818.3005,455.867871552524,26,0.0570340697874874,0.338798701763153
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016650_2206_XN_40N174W_G04_019630_2231_XI_43N174W,B18_016650_2206_XN_40N174W_G04_019630_2231_XI_43N174W,324436.98395,2396802.4494,95.6741503363595,0,0,0.0408184230327606
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016650_2206_XN_40N174W_G05_020052_2206_XI_40N174W,B18_016650_2206_XN_40N174W_G05_020052_2206_XI_40N174W,322564.57055,2385776.6775,262.812262102662,53,0.201664867445556,0.424814760684967
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016650_2206_XN_40N174W_G16_024588_2231_XI_43N174W,B18_016650_2206_XN_40N174W_G16_024588_2231_XI_43N174W,324943.84745,2396507.27595,72.6426566301923,0,0,0.0353094525635242
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016650_2206_XN_40N174W_G17_025010_2193_XN_39N175W,B18_016650_2206_XN_40N174W_G17_025010_2193_XN_39N175W,293461.661,2385621.6369,385.688925422043,33,0.0855611811095937,0.24330672621727
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016650_2206_XN_40N174W_G20_025867_2199_XN_39N174W,B18_016650_2206_XN_40N174W_G20_025867_2199_XN_39N174W,325713.08735,2368963.71705,36.3433390647332,10,0.275153584049843,0.200235709547997
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016650_2206_XN_40N174W_G22_026711_2231_XI_43N174W,B18_016650_2206_XN_40N174W_G22_026711_2231_XI_43N174W,324645.69245,2397100.6044,79.3446632053221,0,0,0.0339762829244137
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016650_2206_XN_40N174W_J01_045357_2231_XI_43N174W,B18_016650_2206_XN_40N174W_J01_045357_2231_XI_43N174W,324413.13155,2396802.4494,96.2726720453784,0,0,0.0380304269492626
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016650_2206_XN_40N174W_J05_046913_2231_XI_43N174W,B18_016650_2206_XN_40N174W_J05_046913_2231_XI_43N174W,322278.34175,2396802.4494,203.416556456098,0,0,0.0430684015154839
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016650_2206_XN_40N174W_J15_050684_2231_XI_43N174W,B18_016650_2206_XN_40N174W_J15_050684_2231_XI_43N174W,324395.24225,2397693.93285,83.8896163160642,0,0,0.034006342291832
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016650_2206_XN_40N174W_J20_052596_2231_XN_43N174W,B18_016650_2206_XN_40N174W_J20_052596_2231_XN_43N174W,325161.5006,2397398.7594,56.6200754444109,0,0,0.036242313683033
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016663_2198_XI_39N170W_B17_016307_2241_XI_44N171W,B18_016663_2198_XI_39N170W_B17_016307_2241_XI_44N171W,542579.13113,2456579.54496,439.078536725427,2,0.00455499377153723,0.417671889066696
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016663_2198_XI_39N170W_B19_016874_2241_XN_44N171W,B18_016663_2198_XI_39N170W_B19_016874_2241_XN_44N171W,546890.561685,2456284.568025,352.621403826842,63,0.178661871673952,0.406518161296844
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016663_2198_XI_39N170W_B19_017085_2198_XI_39N170W,B18_016663_2198_XI_39N170W_B19_017085_2198_XI_39N170W,571111.44557,2338743.70834,2389.34405086636,0,0,0.111669361591339
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016663_2198_XI_39N170W_B21_017652_2242_XI_44N171W,B18_016663_2198_XI_39N170W_B21_017652_2242_XI_44N171W,541524.36512,2455986.611525,516.023205325848,47,0.0910811752551348,0.418023407459259
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016663_2198_XI_39N170W_B21_017797_2182_XN_38N169W,B18_016663_2198_XI_39N170W_B21_017797_2182_XN_38N169W,582967.134705,2267895.61177,708.141447342799,0,0,0.146203175187111
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016663_2198_XI_39N170W_D01_027634_2242_XI_44N171W,B18_016663_2198_XI_39N170W_D01_027634_2242_XI_44N171W,543660.713225,2455098.701155,509.835018323851,0,0,0.0209638960659504
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016663_2198_XI_39N170W_D03_028333_2242_XI_44N171W,B18_016663_2198_XI_39N170W_D03_028333_2242_XI_44N171W,541458.81469,2455986.611525,507.048096965444,0,0,0.0199275426566601
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016663_2198_XI_39N170W_D05_029045_2199_XN_39N170W,B18_016663_2198_XI_39N170W_D05_029045_2199_XN_39N170W,576459.764745,2344497.248355,0,0,0,0
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016663_2198_XI_39N170W_D05_029111_2242_XI_44N171W,B18_016663_2198_XI_39N170W_D05_029111_2242_XI_44N171W,541217.469925,2457172.478395,436.486465487985,0,0,0.0170144755393267
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016663_2198_XI_39N170W_D15_033159_2241_XN_44N171W,B18_016663_2198_XI_39N170W_D15_033159_2241_XN_44N171W,542829.41459,2454505.76772,574.412936463712,0,0,0.00971617270261049
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016663_2198_XI_39N170W_D18_034148_2242_XI_44N171W,B18_016663_2198_XI_39N170W_D18_034148_2242_XI_44N171W,541217.469925,2456579.54496,479.687617267442,0,0,0.0180421229451895
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016663_2198_XI_39N170W_D20_035216_2242_XI_44N171W,B18_016663_2198_XI_39N170W_D20_035216_2242_XI_44N171W,542853.25111,2455986.611525,473.226206859084,0,0,0.0183036550879478
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016663_2198_XI_39N170W_F01_035994_2242_XI_44N171W,B18_016663_2198_XI_39N170W_F01_035994_2242_XI_44N171W,543404.470635,2456284.568025,440.184107860124,0,0,0.012685114517808
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016663_2198_XI_39N170W_F02_036627_2242_XI_44N171W,B18_016663_2198_XI_39N170W_F02_036627_2242_XI_44N171W,542296.072455,2456579.54496,446.060399725896,0,0,0.0167266149073839
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016663_2198_XI_39N170W_F04_037339_2174_XN_37N169W,B18_016663_2198_XI_39N170W_F04_037339_2174_XN_37N169W,579114.55716,2283252.28978,1297.55272950391,0,0,0.11846811324358
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016663_2198_XI_39N170W_F04_037550_2241_XI_44N171W,B18_016663_2198_XI_39N170W_F04_037550_2241_XI_44N171W,543127.37109,2455986.611525,466.350273858767,121,0.259461625268916,0.418716609477997
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016663_2198_XI_39N170W_F18_042759_2242_XI_44N171W,B18_016663_2198_XI_39N170W_F18_042759_2242_XI_44N171W,542337.786365,2455986.611525,494.0440619649,0,0,0.0253752134740353
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016663_2198_XI_39N170W_F20_043682_2242_XI_44N171W,B18_016663_2198_XI_39N170W_F20_043682_2242_XI_44N171W,543955.69016,2455691.63459,463.888706392885,0,0,0.0208056140691042
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016663_2198_XI_39N170W_F23_044737_2242_XI_44N171W,B18_016663_2198_XI_39N170W_F23_044737_2242_XI_44N171W,543693.48844,2457765.41183,340.704545143673,0,0,0.030969200655818
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016663_2198_XI_39N170W_G02_019142_2242_XI_44N171W,B18_016663_2198_XI_39N170W_G02_019142_2242_XI_44N171W,542305.01115,2456579.54496,445.908092058897,0,0,0.0188428685069084
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016663_2198_XI_39N170W_G07_020843_2242_XI_44N171W,B18_016663_2198_XI_39N170W_G07_020843_2242_XI_44N171W,543422.348025,2457172.478395,383.08670141741,0,0,0.0151559822261333
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016663_2198_XI_39N170W_G14_023889_2242_XN_44N171W,B18_016663_2198_XI_39N170W_G14_023889_2242_XN_44N171W,544643.969675,2458656.301765,272.169077936695,0,0,0.0196458268910646
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016663_2198_XI_39N170W_G16_024667_2241_XN_44N171W,B18_016663_2198_XI_39N170W_G16_024667_2241_XN_44N171W,545811.959155,2455986.611525,397.774963051323,0,0,0.0137647865340114
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016663_2198_XI_39N170W_G18_025234_2165_XN_36N170W,B18_016663_2198_XI_39N170W_G18_025234_2165_XN_36N170W,567681.966255,2229173.18503,299.762085171076,163,0.543764565511929,0.330631136894226
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016663_2198_XI_39N170W_G18_025445_2242_XI_44N171W,B18_016663_2198_XI_39N170W_G18_025445_2242_XI_44N171W,542591.04939,2455393.67809,519.733312139846,0,0,0.0287722293287516
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016663_2198_XI_39N170W_G20_026012_2242_XN_44N171W,B18_016663_2198_XI_39N170W_G20_026012_2242_XN_44N171W,547146.804275,2456579.54496,327.109035090306,0,0,0.013260543346405
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B18_016663_2198_XI_39N170W_G20_026223_2192_XN_39N171W,B18_016663_2198_XI_39N170W_G20_026223_2192_XN_39N171W,545451.43179,2307088.80978,873.341502035852,90,0.10305247121567,0.209799841046333
